1_GOT_RT_First_Click,1_GOT_RT_Last_Click,1_GOT_RT_Page_Submit,1_GOT_RT_Click_Count,1_GOT_Q,1_GOT_Conf_1,1_GOT_ID,1_GOT_Answer,1_loop_number,2_GOT_RT_First_Click,2_GOT_RT_Last_Click,2_GOT_RT_Page_Submit,2_GOT_RT_Click_Count,2_GOT_Q,2_GOT_Conf_1,2_GOT_ID,2_GOT_Answer,2_loop_number,3_GOT_RT_First_Click,3_GOT_RT_Last_Click,3_GOT_RT_Page_Submit,3_GOT_RT_Click_Count,3_GOT_Q,3_GOT_Conf_1,3_GOT_ID,3_GOT_Answer,3_loop_number,4_GOT_RT_First_Click,4_GOT_RT_Last_Click,4_GOT_RT_Page_Submit,4_GOT_RT_Click_Count,4_GOT_Q,4_GOT_Conf_1,4_GOT_ID,4_GOT_Answer,4_loop_number,5_GOT_RT_First_Click,5_GOT_RT_Last_Click,5_GOT_RT_Page_Submit,5_GOT_RT_Click_Count,5_GOT_Q,5_GOT_Conf_1,5_GOT_ID,5_GOT_Answer,5_loop_number,6_GOT_RT_First_Click,6_GOT_RT_Last_Click,6_GOT_RT_Page_Submit,6_GOT_RT_Click_Count,6_GOT_Q,6_GOT_Conf_1,6_GOT_ID,6_GOT_Answer,6_loop_number,7_GOT_RT_First_Click,7_GOT_RT_Last_Click,7_GOT_RT_Page_Submit,7_GOT_RT_Click_Count,7_GOT_Q,7_GOT_Conf_1,7_GOT_ID,7_GOT_Answer,7_loop_number,8_GOT_RT_First_Click,8_GOT_RT_Last_Click,8_GOT_RT_Page_Submit,8_GOT_RT_Click_Count,8_GOT_Q,8_GOT_Conf_1,8_GOT_ID,8_GOT_Answer,8_loop_number,9_GOT_RT_First_Click,9_GOT_RT_Last_Click,9_GOT_RT_Page_Submit,9_GOT_RT_Click_Count,9_GOT_Q,9_GOT_Conf_1,9_GOT_ID,9_GOT_Answer,9_loop_number,10_GOT_RT_First_Click,10_GOT_RT_Last_Click,10_GOT_RT_Page_Submit,10_GOT_RT_Click_Count,10_GOT_Q,10_GOT_Conf_1,10_GOT_ID,10_GOT_Answer,10_loop_number,GOT_Est,GOT_Place
0,0,0.074,0,1,70,GOT_01,chimpanzee,9,0,0,0.141,0,1,80,GOT_02,confectionary,8,0,0,0.247,0,1,93,GOT_03,eel,2,0,0,0.111,0,0,80,GOT_04,golden retriever,5,0,0,0,0,0,80,GOT_05,parking meter,7,0,0,0.144,0,0,70,GOT_06,greenhouse,10,0,0,0,0,1,75,GOT_07,armadillo,6,0,0,0,0,1,86,GOT_08,robin,3,0,0,0.258,0,0,91,GOT_09,mug,1,0,0,0,0,0,80,GOT_10,centipede,4,5,80
0,0,0.086,0,1,3,GOT_01,chimpanzee,9,0,0,0.248,0,1,0,GOT_02,confectionary,6,0,0,0.255,0,0,50,GOT_03,eel,2,0,0,0.179,0,0,22,GOT_04,golden retriever,4,0,0,0.252,0,1,45,GOT_05,parking meter,7,0,0,0.249,0,0,21,GOT_06,greenhouse,8,0,0,0.112,0,0,50,GOT_07,armadillo,10,0,0,0.173,0,1,1,GOT_08,robin,5,0,0,0.263,0,0,10,GOT_09,mug,1,0,0,0.266,0,1,10,GOT_10,centipede,3,1,10
0,0,0.261,0,1,23,GOT_01,chimpanzee,2,0,0,0.251,0,1,24,GOT_02,confectionary,3,0,0,0.262,0,1,47,GOT_03,eel,1,0,0,0,0,0,37,GOT_04,golden retriever,6,0,0,0,0,1,24,GOT_05,parking meter,8,0,0,0,0,1,19,GOT_06,greenhouse,9,0,0,0,0,0,29,GOT_07,armadillo,5,0,0,0,0,1,22,GOT_08,robin,4,0,0,0,0,0,22,GOT_09,mug,10,0,0,0,0,1,22,GOT_10,centipede,7,3,20
0,0,0,0,0,2,GOT_01,chimpanzee,8,0,0,0,0,1,2,GOT_02,confectionary,6,0,0,0,0,1,2,GOT_03,eel,9,0,0,0.258,0,0,4,GOT_04,golden retriever,4,0,0,0.217,0,1,4,GOT_05,parking meter,2,0,0,0.251,0,1,7,GOT_06,greenhouse,1,0,0,0,0,0,4,GOT_07,armadillo,5,0,0,0,0,0,3,GOT_08,robin,3,0,0,0,0,1,3,GOT_09,mug,10,0,0,0,0,1,2,GOT_10,centipede,7,1,20
0,0,0.249,0,0,20,GOT_01,chimpanzee,4,0,0,0.248,0,0,0,GOT_02,confectionary,6,0,0,0.126,0,0,0,GOT_03,eel,9,0,0,0.201,0,0,0,GOT_04,golden retriever,10,0,0,0.247,0,1,55,GOT_05,parking meter,5,0,0,0.243,0,0,0,GOT_06,greenhouse,2,0,0,0.251,0,1,21,GOT_07,armadillo,3,0,0,0.249,0,1,9,GOT_08,robin,7,0,0,0.138,0,0,0,GOT_09,mug,8,0,0,0.251,0,1,0,GOT_10,centipede,1,4,40
0,0,0.087,0,1,71,GOT_01,chimpanzee,2,0,0,0.086,0,0,92,GOT_02,confectionary,8,0,0,0.244,0,1,89,GOT_03,eel,9,0,0,0.091,0,1,72,GOT_04,golden retriever,4,0,0,0.242,0,1,74,GOT_05,parking meter,5,0,0,0.08,0,1,86,GOT_06,greenhouse,3,0,0,0.251,0,1,70,GOT_07,armadillo,1,0,0,0.245,0,0,97,GOT_08,robin,6,0,0,0.099,0,0,80,GOT_09,mug,10,0,0,0.048,0,0,91,GOT_10,centipede,7,5,95
0,0,0.256,0,1,0,GOT_01,chimpanzee,2,0,0,0.257,0,1,50,GOT_02,confectionary,7,0,0,0.255,0,1,50,GOT_03,eel,3,0,0,0.254,0,0,1,GOT_04,golden retriever,6,0,0,0.257,0,1,11,GOT_05,parking meter,1,0,0,0.254,0,0,1,GOT_06,greenhouse,5,0,0,0.254,0,1,50,GOT_07,armadillo,10,0,0,0.254,0,1,75,GOT_08,robin,9,0,0,0.254,0,0,50,GOT_09,mug,4,0,0,0.256,0,1,90,GOT_10,centipede,8,1,20
0,0,0,0,1,38,GOT_01,chimpanzee,5,0,0,0.241,0,1,62,GOT_02,confectionary,3,0,0,0,0,1,45,GOT_03,eel,6,0,0,0.261,0,1,44,GOT_04,golden retriever,1,0,0,0,0,1,50,GOT_05,parking meter,7,0,0,0,0,0,36,GOT_06,greenhouse,8,0,0,0.247,0,1,65,GOT_07,armadillo,2,0,0,0,0,1,72,GOT_08,robin,4,0,0,0,0,1,71,GOT_09,mug,10,0,0,0,0,1,61,GOT_10,centipede,9,4,75
0,0,0.257,0,0,0,GOT_01,chimpanzee,8,0,0,0.25,0,1,0,GOT_02,confectionary,9,0,0,0.257,0,1,0,GOT_03,eel,5,0,0,0.254,0,0,0,GOT_04,golden retriever,3,0,0,0.25,0,0,0,GOT_05,parking meter,7,0,0,0.261,0,0,0,GOT_06,greenhouse,1,0,0,0.264,0,0,0,GOT_07,armadillo,6,0,0,0.265,0,0,0,GOT_08,robin,10,0,0,0.25,0,0,0,GOT_09,mug,2,0,0,0.264,0,0,0,GOT_10,centipede,4,0,50
0,0,0.252,0,1,0,GOT_01,chimpanzee,3,0,0,0.251,0,1,0,GOT_02,confectionary,2,0,0,0.251,0,1,0,GOT_03,eel,1,0,0,0.252,0,0,0,GOT_04,golden retriever,7,0,0,0.254,0,1,0,GOT_05,parking meter,4,0,0,0.253,0,0,0,GOT_06,greenhouse,8,0,0,0.265,0,1,0,GOT_07,armadillo,5,0,0,0.251,0,0,0,GOT_08,robin,10,0,0,0.252,0,0,0,GOT_09,mug,6,0,0,0.252,0,1,0,GOT_10,centipede,9,0,50
0,0,0.171,0,1,49,GOT_01,chimpanzee,10,0,0,0,0,0,0,GOT_02,confectionary,2,0,0,0.092,0,0,0,GOT_03,eel,4,0,0,0.233,0,1,50,GOT_04,golden retriever,3,0,0,0,0,1,50,GOT_05,parking meter,8,0,0,0.242,0,0,0,GOT_06,greenhouse,1,0,0,0,0,0,50,GOT_07,armadillo,6,0,0,0,0,0,0,GOT_08,robin,5,0,0,0.06,0,1,50,GOT_09,mug,7,0,0,0.093,0,0,50,GOT_10,centipede,9,1,5
0,0,0,0,1,50,GOT_01,chimpanzee,8,0,0,0.099,0,1,50,GOT_02,confectionary,7,0,0,0.27,0,1,50,GOT_03,eel,1,0,0,0.259,0,0,50,GOT_04,golden retriever,4,0,0,0.252,0,1,55,GOT_05,parking meter,6,0,0,0,0,0,50,GOT_06,greenhouse,5,0,0,0,0,1,50,GOT_07,armadillo,10,0,0,0.256,0,1,50,GOT_08,robin,3,0,0,0.252,0,0,55,GOT_09,mug,2,0,0,0.166,0,1,50,GOT_10,centipede,9,5,5
0,0,0.086,0,1,0,GOT_01,chimpanzee,9,0,0,0.243,0,0,0,GOT_02,confectionary,4,0,0,0.05,0,0,0,GOT_03,eel,7,0,0,0.005,0,1,0,GOT_04,golden retriever,10,0,0,0.255,0,1,14,GOT_05,parking meter,3,0,0,0.257,0,0,1,GOT_06,greenhouse,1,0,0,0.25,0,0,0,GOT_07,armadillo,5,0,0,0.12,0,0,0,GOT_08,robin,8,0,0,0.251,0,0,0,GOT_09,mug,2,0,0,0.247,0,1,1,GOT_10,centipede,6,2,50
0,0,0.226,0,0,2,GOT_01,chimpanzee,6,0,0,0.047,0,0,0,GOT_02,confectionary,10,0,0,0,0,1,75,GOT_03,eel,5,0,0,0.25,0,1,5,GOT_04,golden retriever,2,0,0,0.091,0,1,0,GOT_05,parking meter,7,0,0,0.157,0,1,5,GOT_06,greenhouse,4,0,0,0.222,0,0,10,GOT_07,armadillo,9,0,0,0.257,0,1,28,GOT_08,robin,1,0,0,0.173,0,0,53,GOT_09,mug,3,0,0,0.227,0,0,0,GOT_10,centipede,8,1,15
0,0,0.251,0,1,54,GOT_01,chimpanzee,7,0,0,0.254,0,0,14,GOT_02,confectionary,6,0,0,0,0,0,8,GOT_03,eel,10,0,0,0.255,0,0,22,GOT_04,golden retriever,2,0,0,0.247,0,1,30,GOT_05,parking meter,9,0,0,0.253,0,0,5,GOT_06,greenhouse,1,0,0,0.257,0,1,62,GOT_07,armadillo,5,0,0,0.252,0,1,64,GOT_08,robin,8,0,0,0.254,0,0,42,GOT_09,mug,4,0,0,0.252,0,1,57,GOT_10,centipede,3,4,44
0,0,0.101,0,1,30,GOT_01,chimpanzee,6,0,0,0.262,0,1,9,GOT_02,confectionary,3,0,0,0.155,0,1,0,GOT_03,eel,8,0,0,0.254,0,0,5,GOT_04,golden retriever,1,0,0,0.2,0,0,11,GOT_05,parking meter,9,0,0,0.255,0,0,36,GOT_06,greenhouse,4,0,0,0.265,0,0,14,GOT_07,armadillo,2,0,0,0.252,0,0,3,GOT_08,robin,5,0,0,0.232,0,0,55,GOT_09,mug,10,0,0,0.206,0,0,0,GOT_10,centipede,7,1,5
0,0,0.101,0,1,0,GOT_01,chimpanzee,8,0,0,0.263,0,1,30,GOT_02,confectionary,3,0,0,0.262,0,1,50,GOT_03,eel,1,0,0,0.256,0,0,55,GOT_04,golden retriever,5,0,0,0,0,1,50,GOT_05,parking meter,10,0,0,0.034,0,1,45,GOT_06,greenhouse,6,0,0,0.264,0,1,50,GOT_07,armadillo,4,0,0,0.249,0,0,50,GOT_08,robin,2,0,0,0,0,0,50,GOT_09,mug,9,0,0,0.208,0,1,25,GOT_10,centipede,7,2,30
0,0,0,0,0,18,GOT_01,chimpanzee,4,0,0,0.126,0,1,68,GOT_02,confectionary,10,0,0,0.252,0,1,65,GOT_03,eel,2,0,0,0.171,0,0,71,GOT_04,golden retriever,9,0,0,0.25,0,1,78,GOT_05,parking meter,6,0,0,0.06,0,0,47,GOT_06,greenhouse,7,0,0,0,0,1,66,GOT_07,armadillo,5,0,0,0.252,0,0,51,GOT_08,robin,1,0,0,0.165,0,0,60,GOT_09,mug,8,0,0,0.141,0,1,45,GOT_10,centipede,3,3,20
0,0,0.137,0,1,5,GOT_01,chimpanzee,5,0,0,0,0,1,3,GOT_02,confectionary,7,0,0,0.254,0,1,70,GOT_03,eel,2,0,0,0.261,0,0,39,GOT_04,golden retriever,3,0,0,0,0,1,6,GOT_05,parking meter,10,0,0,0.251,0,1,12,GOT_06,greenhouse,4,0,0,0.099,0,1,82,GOT_07,armadillo,8,0,0,0.06,0,1,69,GOT_08,robin,9,0,0,0.243,0,1,20,GOT_09,mug,1,0,0,0.08,0,1,79,GOT_10,centipede,6,1,3
0,0,0.255,0,1,18,GOT_01,chimpanzee,3,0,0,0.245,0,0,18,GOT_02,confectionary,2,0,0,0.253,0,1,31,GOT_03,eel,1,0,0,0.251,0,0,16,GOT_04,golden retriever,7,0,0,0.264,0,1,61,GOT_05,parking meter,10,0,0,0.251,0,1,0,GOT_06,greenhouse,4,0,0,0.252,0,1,51,GOT_07,armadillo,8,0,0,0.26,0,1,16,GOT_08,robin,9,0,0,0.251,0,0,51,GOT_09,mug,5,0,0,0.255,0,1,18,GOT_10,centipede,6,0,10
0,0,0.263,0,1,3,GOT_01,chimpanzee,9,0,0,0.248,0,1,15,GOT_02,confectionary,6,0,0,0.261,0,1,14,GOT_03,eel,7,0,0,0.249,0,1,6,GOT_04,golden retriever,2,0,0,0.249,0,1,87,GOT_05,parking meter,8,0,0,0.25,0,0,7,GOT_06,greenhouse,3,0,0,0.264,0,1,28,GOT_07,armadillo,1,0,0,0.251,0,0,15,GOT_08,robin,5,0,0,0.25,0,0,58,GOT_09,mug,4,0,0,0.251,0,1,75,GOT_10,centipede,10,5,50
0,0,0.25,0,1,59,GOT_01,chimpanzee,10,0,0,0.252,0,1,30,GOT_02,confectionary,1,0,0,0.252,0,0,50,GOT_03,eel,3,0,0,0.25,0,0,71,GOT_04,golden retriever,2,0,0,0.252,0,1,43,GOT_05,parking meter,6,0,0,0.25,0,0,46,GOT_06,greenhouse,5,0,0,0.25,0,1,71,GOT_07,armadillo,8,0,0,0.249,0,1,67,GOT_08,robin,9,0,0,0.251,0,0,65,GOT_09,mug,4,0,0,0.251,0,0,31,GOT_10,centipede,7,2,25
0,0,0,0,0,67,GOT_01,chimpanzee,9,0,0,0.258,0,0,12,GOT_02,confectionary,1,0,0,0.251,0,1,20,GOT_03,eel,2,0,0,0,0,0,72,GOT_04,golden retriever,10,0,0,0.252,0,1,11,GOT_05,parking meter,4,0,0,0.073,0,1,39,GOT_06,greenhouse,6,0,0,0.153,0,0,70,GOT_07,armadillo,8,0,0,0.254,0,0,70,GOT_08,robin,3,0,0,0,0,0,10,GOT_09,mug,5,0,0,0.164,0,0,12,GOT_10,centipede,7,1,20
0,0,0.176,0,1,5,GOT_01,chimpanzee,9,0,0,0.247,0,0,7,GOT_02,confectionary,3,0,0,0.124,0,0,4,GOT_03,eel,8,0,0,0.25,0,1,23,GOT_04,golden retriever,2,0,0,0.252,0,1,53,GOT_05,parking meter,1,0,0,0.134,0,0,4,GOT_06,greenhouse,6,0,0,0.113,0,0,12,GOT_07,armadillo,10,0,0,0.254,0,0,5,GOT_08,robin,4,0,0,0.263,0,1,7,GOT_09,mug,5,0,0,0.146,0,0,7,GOT_10,centipede,7,2,17
0,0,0.262,0,0,12,GOT_01,chimpanzee,3,0,0,0.264,0,0,15,GOT_02,confectionary,9,0,0,0.261,0,0,31,GOT_03,eel,1,0,0,0.251,0,0,8,GOT_04,golden retriever,6,0,0,0.256,0,0,12,GOT_05,parking meter,5,0,0,0.251,0,0,11,GOT_06,greenhouse,7,0,0,0.257,0,1,24,GOT_07,armadillo,8,0,0,0.251,0,0,12,GOT_08,robin,10,0,0,0.253,0,1,27,GOT_09,mug,4,0,0,0.253,0,1,23,GOT_10,centipede,2,1,25
0,0,0.263,0,1,11,GOT_01,chimpanzee,5,0,0,0.255,0,0,9,GOT_02,confectionary,9,0,0,0.257,0,1,20,GOT_03,eel,1,0,0,0.26,0,0,10,GOT_04,golden retriever,6,0,0,0.252,0,0,22,GOT_05,parking meter,4,0,0,0.269,0,0,21,GOT_06,greenhouse,2,0,0,0.251,0,0,21,GOT_07,armadillo,8,0,0,0.248,0,0,31,GOT_08,robin,3,0,0,0.261,0,0,21,GOT_09,mug,7,0,0,0.262,0,1,24,GOT_10,centipede,10,2,10
0,0,0.26,0,1,28,GOT_01,chimpanzee,4,0,0,0.256,0,1,18,GOT_02,confectionary,2,0,0,0.25,0,1,52,GOT_03,eel,8,0,0,0.126,0,0,30,GOT_04,golden retriever,10,0,0,0.263,0,1,45,GOT_05,parking meter,6,0,0,0.252,0,0,47,GOT_06,greenhouse,3,0,0,0.255,0,1,62,GOT_07,armadillo,5,0,0,0.251,0,1,63,GOT_08,robin,7,0,0,0,0,0,14,GOT_09,mug,9,0,0,0.263,0,1,20,GOT_10,centipede,1,1,50
0,0,0.114,0,0,53,GOT_01,chimpanzee,7,0,0,0.254,0,1,20,GOT_02,confectionary,1,0,0,0.039,0,1,73,GOT_03,eel,6,0,0,0.091,0,1,55,GOT_04,golden retriever,8,0,0,0.126,0,1,51,GOT_05,parking meter,3,0,0,0.164,0,1,30,GOT_06,greenhouse,9,0,0,0,0,1,69,GOT_07,armadillo,2,0,0,0.113,0,1,79,GOT_08,robin,4,0,0,0,0,1,35,GOT_09,mug,5,0,0,0.095,0,1,69,GOT_10,centipede,10,2,65
0,0,0.252,0,1,5,GOT_01,chimpanzee,4,0,0,0.26,0,0,7,GOT_02,confectionary,5,0,0,0.254,0,0,13,GOT_03,eel,1,0,0,0.16,0,1,7,GOT_04,golden retriever,10,0,0,0.173,0,1,88,GOT_05,parking meter,6,0,0,0.255,0,0,8,GOT_06,greenhouse,7,0,0,0.206,0,1,71,GOT_07,armadillo,8,0,0,0.252,0,0,15,GOT_08,robin,3,0,0,0.253,0,0,23,GOT_09,mug,2,0,0,0.163,0,1,63,GOT_10,centipede,9,1,5
0,0,0.186,0,1,12,GOT_01,chimpanzee,9,0,0,0.259,0,1,2,GOT_02,confectionary,3,0,0,0.173,0,1,16,GOT_03,eel,6,0,0,0.264,0,0,10,GOT_04,golden retriever,2,0,0,0.226,0,1,17,GOT_05,parking meter,5,0,0,0.2,0,1,8,GOT_06,greenhouse,7,0,0,0.165,0,1,46,GOT_07,armadillo,10,0,0,0.174,0,1,36,GOT_08,robin,8,0,0,0.269,0,0,5,GOT_09,mug,1,0,0,0.179,0,1,97,GOT_10,centipede,4,1,25
0,0,0.172,0,0,25,GOT_01,chimpanzee,9,0,0,0.191,0,0,4,GOT_02,confectionary,10,0,0,0.228,0,0,37,GOT_03,eel,8,0,0,0.258,0,0,28,GOT_04,golden retriever,2,0,0,0.25,0,1,12,GOT_05,parking meter,3,0,0,0.245,0,0,4,GOT_06,greenhouse,5,0,0,0.167,0,1,36,GOT_07,armadillo,7,0,0,0.25,0,1,21,GOT_08,robin,4,0,0,0.253,0,0,23,GOT_09,mug,1,0,0,0.137,0,1,11,GOT_10,centipede,6,2,20
0,0,0.254,0,0,11,GOT_01,chimpanzee,2,0,0,0.255,0,1,6,GOT_02,confectionary,5,0,0,0.251,0,1,33,GOT_03,eel,1,0,0,0.25,0,0,12,GOT_04,golden retriever,3,0,0,0.254,0,1,19,GOT_05,parking meter,8,0,0,0.25,0,1,1,GOT_06,greenhouse,4,0,0,0.248,0,1,57,GOT_07,armadillo,10,0,0,0.094,0,1,19,GOT_08,robin,9,0,0,0.244,0,0,38,GOT_09,mug,7,0,0,0.247,0,1,39,GOT_10,centipede,6,1,20
0,0,0.081,0,1,20,GOT_01,chimpanzee,3,0,0,0.105,0,0,20,GOT_02,confectionary,5,0,0,0.258,0,0,20,GOT_03,eel,1,0,0,0,0,0,0,GOT_04,golden retriever,9,0,0,0.055,0,1,30,GOT_05,parking meter,8,0,0,0,0,1,30,GOT_06,greenhouse,6,0,0,0.206,0,0,30,GOT_07,armadillo,10,0,0,0.139,0,1,30,GOT_08,robin,7,0,0,0,0,0,30,GOT_09,mug,2,0,0,0.144,0,1,30,GOT_10,centipede,4,0,50
0,0,0.094,0,1,3,GOT_01,chimpanzee,6,0,0,0.249,0,0,4,GOT_02,confectionary,1,0,0,0,0,1,10,GOT_03,eel,8,0,0,0.046,0,1,9,GOT_04,golden retriever,7,0,0,0.071,0,1,9,GOT_05,parking meter,10,0,0,0.117,0,1,3,GOT_06,greenhouse,5,0,0,0.057,0,1,8,GOT_07,armadillo,4,0,0,0.248,0,0,4,GOT_08,robin,3,0,0,0.254,0,1,4,GOT_09,mug,2,0,0,0.097,0,0,5,GOT_10,centipede,9,1,25
0,0,0.166,0,1,6,GOT_01,chimpanzee,7,0,0,0.144,0,1,2,GOT_02,confectionary,4,0,0,0.183,0,1,14,GOT_03,eel,3,0,0,0.134,0,0,2,GOT_04,golden retriever,6,0,0,0.083,0,0,3,GOT_05,parking meter,8,0,0,0.263,0,0,8,GOT_06,greenhouse,1,0,0,0.248,0,0,7,GOT_07,armadillo,2,0,0,0.262,0,0,6,GOT_08,robin,5,0,0,0.18,0,0,6,GOT_09,mug,9,0,0,0.175,0,0,2,GOT_10,centipede,10,2,75
0,0,0.248,0,0,15,GOT_01,chimpanzee,5,0,0,0.253,0,1,51,GOT_02,confectionary,1,0,0,0.241,0,1,15,GOT_03,eel,2,0,0,0,0,0,16,GOT_04,golden retriever,8,0,0,0.184,0,1,21,GOT_05,parking meter,9,0,0,0.078,0,0,17,GOT_06,greenhouse,4,0,0,0.254,0,1,16,GOT_07,armadillo,3,0,0,0.065,0,1,18,GOT_08,robin,7,0,0,0,0,1,20,GOT_09,mug,10,0,0,0.075,0,0,11,GOT_10,centipede,6,2,10
0,0,0.261,0,1,62,GOT_01,chimpanzee,1,0,0,0.192,0,0,65,GOT_02,confectionary,10,0,0,0.259,0,1,55,GOT_03,eel,2,0,0,0.092,0,1,56,GOT_04,golden retriever,9,0,0,0.256,0,1,59,GOT_05,parking meter,3,0,0,0.194,0,0,55,GOT_06,greenhouse,5,0,0,0.205,0,1,69,GOT_07,armadillo,8,0,0,0.078,0,0,63,GOT_08,robin,6,0,0,0.179,0,1,63,GOT_09,mug,4,0,0,0.203,0,1,68,GOT_10,centipede,7,4,4
0,0,0.163,0,1,75,GOT_01,chimpanzee,5,0,0,0.255,0,0,20,GOT_02,confectionary,4,0,0,0.16,0,1,80,GOT_03,eel,7,0,0,0.183,0,0,55,GOT_04,golden retriever,8,0,0,0.245,0,1,15,GOT_05,parking meter,1,0,0,0.203,0,1,25,GOT_06,greenhouse,6,0,0,0.261,0,1,70,GOT_07,armadillo,2,0,0,0.221,0,0,40,GOT_08,robin,3,0,0,0.209,0,1,35,GOT_09,mug,9,0,0,0.1,0,1,70,GOT_10,centipede,10,4,55
0,0,0.249,0,1,5,GOT_01,chimpanzee,8,0,0,0.254,0,1,9,GOT_02,confectionary,3,0,0,0.093,0,1,21,GOT_03,eel,7,0,0,0.254,0,0,20,GOT_04,golden retriever,4,0,0,0.249,0,0,16,GOT_05,parking meter,6,0,0,0.256,0,1,0,GOT_06,greenhouse,1,0,0,0.25,0,1,25,GOT_07,armadillo,9,0,0,0.17,0,1,42,GOT_08,robin,10,0,0,0.258,0,1,5,GOT_09,mug,5,0,0,0.25,0,1,30,GOT_10,centipede,2,2,15
0,0,0.064,0,1,34,GOT_01,chimpanzee,9,0,0,0.242,0,1,32,GOT_02,confectionary,7,0,0,0.25,0,1,67,GOT_03,eel,2,0,0,0.246,0,0,26,GOT_04,golden retriever,5,0,0,0.109,0,1,81,GOT_05,parking meter,8,0,0,0.248,0,0,0,GOT_06,greenhouse,1,0,0,0.169,0,1,69,GOT_07,armadillo,6,0,0,0.246,0,1,96,GOT_08,robin,4,0,0,0.145,0,1,22,GOT_09,mug,10,0,0,0.248,0,1,81,GOT_10,centipede,3,3,25
0,0,0.259,0,1,24,GOT_01,chimpanzee,10,0,0,0.25,0,1,31,GOT_02,confectionary,5,0,0,0.087,0,1,58,GOT_03,eel,4,0,0,0.25,0,1,12,GOT_04,golden retriever,2,0,0,0.142,0,1,37,GOT_05,parking meter,3,0,0,0,0,0,33,GOT_06,greenhouse,8,0,0,0.257,0,1,52,GOT_07,armadillo,7,0,0,0.252,0,1,75,GOT_08,robin,9,0,0,0.254,0,0,81,GOT_09,mug,6,0,0,0.247,0,0,37,GOT_10,centipede,1,2,25
0,0,0.07,0,1,5,GOT_01,chimpanzee,6,0,0,0,0,1,10,GOT_02,confectionary,9,0,0,0.248,0,1,10,GOT_03,eel,2,0,0,0.25,0,0,20,GOT_04,golden retriever,4,0,0,0.249,0,1,10,GOT_05,parking meter,5,0,0,0.129,0,0,10,GOT_06,greenhouse,7,0,0,0.227,0,1,30,GOT_07,armadillo,10,0,0,0.25,0,0,20,GOT_08,robin,1,0,0,0.114,0,0,10,GOT_09,mug,8,0,0,0.25,0,1,10,GOT_10,centipede,3,0,30
0,0,0.249,0,1,1,GOT_01,chimpanzee,5,0,0,0.265,0,0,0,GOT_02,confectionary,6,0,0,0,0,1,2,GOT_03,eel,9,0,0,0.256,0,0,1,GOT_04,golden retriever,7,0,0,0.262,0,1,12,GOT_05,parking meter,1,0,0,0,0,1,5,GOT_06,greenhouse,10,0,0,0.048,0,1,2,GOT_07,armadillo,8,0,0,0.236,0,0,2,GOT_08,robin,3,0,0,0.255,0,0,2,GOT_09,mug,2,0,0,0.258,0,1,24,GOT_10,centipede,4,3,60
0,0,0.216,0,1,35,GOT_01,chimpanzee,6,0,0,0.262,0,1,0,GOT_02,confectionary,1,0,0,0.149,0,0,11,GOT_03,eel,4,0,0,0.217,0,0,11,GOT_04,golden retriever,10,0,0,0.252,0,1,50,GOT_05,parking meter,2,0,0,0.255,0,0,12,GOT_06,greenhouse,3,0,0,0.085,0,0,0,GOT_07,armadillo,7,0,0,0.171,0,0,30,GOT_08,robin,5,0,0,0.003,0,1,0,GOT_09,mug,9,0,0,0.209,0,1,0,GOT_10,centipede,8,3,15
0,0,0.258,0,1,13,GOT_01,chimpanzee,1,0,0,0.082,0,0,12,GOT_02,confectionary,3,0,0,0.015,0,1,36,GOT_03,eel,7,0,0,0.017,0,0,29,GOT_04,golden retriever,10,0,0,0.01,0,1,47,GOT_05,parking meter,5,0,0,0,0,0,22,GOT_06,greenhouse,4,0,0,0.046,0,1,59,GOT_07,armadillo,8,0,0,0.126,0,0,29,GOT_08,robin,6,0,0,0,0,0,27,GOT_09,mug,9,0,0,0.251,0,0,28,GOT_10,centipede,2,2,30
0,0,0.214,0,0,21,GOT_01,chimpanzee,8,0,0,0.195,0,1,18,GOT_02,confectionary,7,0,0,0.246,0,0,51,GOT_03,eel,1,0,0,0.247,0,0,99,GOT_04,golden retriever,4,0,0,0.102,0,1,97,GOT_05,parking meter,9,0,0,0.244,0,1,51,GOT_06,greenhouse,5,0,0,0.155,0,1,72,GOT_07,armadillo,10,0,0,0.256,0,0,60,GOT_08,robin,2,0,0,0.249,0,1,71,GOT_09,mug,3,0,0,0.212,0,1,99,GOT_10,centipede,6,4,33
0,0,0.162,0,1,17,GOT_01,chimpanzee,7,0,0,0.118,0,0,12,GOT_02,confectionary,8,0,0,0,0,1,10,GOT_03,eel,6,0,0,0.016,0,1,11,GOT_04,golden retriever,5,0,0,0.167,0,0,15,GOT_05,parking meter,9,0,0,0.241,0,1,11,GOT_06,greenhouse,3,0,0,0.256,0,1,38,GOT_07,armadillo,2,0,0,0.254,0,1,24,GOT_08,robin,1,0,0,0.248,0,0,21,GOT_09,mug,4,0,0,0,0,0,12,GOT_10,centipede,10,1,20
0,0,0.23,0,1,22,GOT_01,chimpanzee,5,0,0,0.241,0,1,32,GOT_02,confectionary,1,0,0,0.235,0,0,7,GOT_03,eel,2,0,0,0.237,0,0,8,GOT_04,golden retriever,8,0,0,0.163,0,1,49,GOT_05,parking meter,9,0,0,0.235,0,0,11,GOT_06,greenhouse,6,0,0,0.234,0,1,16,GOT_07,armadillo,7,0,0,0.023,0,0,10,GOT_08,robin,10,0,0,0.226,0,0,27,GOT_09,mug,4,0,0,0.242,0,1,45,GOT_10,centipede,3,0,50
